Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
CMS COMMUNICATIONS [13211],13211,55702612-Copy of Plantronics Sales 2020-12-01 to 2020-12-31.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,14,537.5,ENTERPRISE,CORE OCC,CORE OCC CORDED
CMS COMMUNICATIONS [13211],13211,55702612-Copy of Plantronics Sales 2020-12-01 to 2020-12-31.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,15,1051,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
CMS COMMUNICATIONS [13211],13211,55702612-Copy of Plantronics Sales 2020-12-01 to 2020-12-31.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,24,1636.8,ENTERPRISE,UC OCC,UC OCC CORDED
CMS COMMUNICATIONS [13211],13211,55702612-Copy of Plantronics Sales 2020-12-01 to 2020-12-31.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,9,1604,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55700147-20210105-131030-R-CPC46349_RA_210105130759426e4a1-SPLT00_AT_122720thru123120_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,1,231.75,Voice,Audio Conferencing,RealPresence Trio
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55700147-20210105-131030-R-CPC46349_RA_210105130759426e4a1-SPLT00_AT_122720thru123120_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,51,10067.5,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55700147-20210105-131030-R-CPC46349_RA_210105130759426e4a1-SPLT00_AT_122720thru123120_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,5,247.5,Voice,Desktop Phones,Obihai ATA
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55700147-20210105-131030-R-CPC46349_RA_210105130759426e4a1-SPLT00_AT_122720thru123120_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,34,3977.7,Voice,Desktop Phones,VVX
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55725907-20210115-103132-R-CPC46349_RA_2101151027132839cfd_AT_011021thru011610_Poly POS Report.csv,FY21Q4,3,LEVEL 2,AMER,POS,83,5751.45,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55725907-20210115-103132-R-CPC46349_RA_2101151027132839cfd_AT_011021thru011610_Poly POS Report.csv,FY21Q4,3,LEVEL 2,AMER,POS,7,423.5,Voice,Desktop Phones,Obihai ATA
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55725907-20210115-103132-R-CPC46349_RA_2101151027132839cfd_AT_011021thru011610_Poly POS Report.csv,FY21Q4,3,LEVEL 2,AMER,POS,1,22.49,Voice,Desktop Phones,Obihai Phones
COMMUNICATIONS SUPPLY SERVICE ASSOCIATION - CSSA [R-CPC46349],R-CPC46349,55725907-20210115-103132-R-CPC46349_RA_2101151027132839cfd_AT_011021thru011610_Poly POS Report.csv,FY21Q4,3,LEVEL 2,AMER,POS,1,136.95,Voice,Desktop Phones,VVX
COMPLETE PACKAGING & SHIPPING SUPPLIES [2324637],2324637,55712922-20210107-194530-2324637_RA_2101070920052674166_AT_1.7.21 versionCopy of US PPP Reporting_12_2020_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,12,743.88,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPLETE PACKAGING & SHIPPING SUPPLIES [2324637],2324637,55712922-20210107-194530-2324637_RA_2101070920052674166_AT_1.7.21 versionCopy of US PPP Reporting_12_2020_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,46,2529.6,ENTERPRISE,UC OCC,UC OCC CORDED
COMPLETE PACKAGING & SHIPPING SUPPLIES [2324637],2324637,55712922-20210107-194530-2324637_RA_2101070920052674166_AT_1.7.21 versionCopy of US PPP Reporting_12_2020_POS.csv,FY21Q4,1,LEVEL 2,AMER,POS,1,233,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUGEN [2023853],2023853,55702507-Compugen PLT_POS_DEC_2020.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,24,850.8,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUGEN [2023853],2023853,55702507-Compugen PLT_POS_DEC_2020.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,43,2675.3,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUGEN [2023853],2023853,55702507-Compugen PLT_POS_DEC_2020.xlsx,FY21Q4,1,LEVEL 2,AMER,POS,1,157,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,39,1797.228,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,26,244.842,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,10261,488334.273,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,11,1815.675,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,64,9102.24,Video,Endpoints,Polycom Studio
COMPUTACENTER (UK) LIMITED [318004],318004,55701796-20210104-003125-318004_RE_21010400285352440cf_AT_bncr_invoiced_sales_uk_2021 01 04_015642_gb_swatts_17_252082_Report.csv,FY21Q4,1,LEVEL 2,EMEA,POS,1,284.445,Voice,Audio Conferencing,SoundStation
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,42,2190.549,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,1,130.032,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,409,21789.519,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,7,921.06,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,2,913.32,Video,Endpoints,G7500
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,1,7300.755,Video,Endpoints,Poly Group PC
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,-2,-2759.31,Video,Endpoints,RP Group
COMPUTACENTER (UK) LIMITED [318004],318004,55716490-20210111-015525-318004_RE_2101110152071690364_AT_bncr_invoiced_sales_uk_2021 01 11_014647_gb_swatts_17_252082_Report.csv,FY21Q4,2,LEVEL 2,EMEA,POS,3,253.6785,Video,Endpoints,USB Cameras
COMPUTACENTER AG & CO. OHG [346004],346004,55702075-COMPUTACENTER_040121_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,10,24.15,CONSUMER,OTHER CONSUMER,MOBILE OTHER
COMPUTACENTER AG & CO. OHG [346004],346004,55702075-COMPUTACENTER_040121_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,26,1892.9,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55702075-COMPUTACENTER_040121_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,1,129.835,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55702075-COMPUTACENTER_040121_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,43,2823.825,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55702075-COMPUTACENTER_040121_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,16,1966.96,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,NS-POS,2,0,Service,Care,RP Group-Maintenance Services
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,POS,49,3667.35,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,POS,33,810.635,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,POS,90,4344.815,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,POS,294,32720.835,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55715448-COMPUTACENTER_110121_POS.xls,FY21Q4,2,LEVEL 2,EMEA,POS,14,1293.957,Video,Endpoints,USB Cameras
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,NS-POS,1,0,Service,Care,RP Group-Maintenance Services
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,464,3198.265,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,32,1303.87,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,880,47823.325,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,24,3657.575,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,28,20865.6,Video,Endpoints,Polycom Studio
COMPUTACENTER AG & CO. OHG [346004],346004,55729430-COMPUTACENTER_180121_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,217,20056.3335,Video,Endpoints,USB Cameras
COMPUTACENTER FRANCE [2288986],2288986,55701413-Computacenter_20210104_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,598,37271.73,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTACENTER FRANCE [2288986],2288986,55701413-Computacenter_20210104_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,14,4189.381,Video,Endpoints,Poly Studio X
COMPUTACENTER FRANCE [2288986],2288986,55701413-Computacenter_20210104_POS.xls,FY21Q4,1,LEVEL 2,EMEA,POS,50,28721.25,Voice,Audio Conferencing,RealPresence Trio
COMPUTACENTER FRANCE [2288986],2288986,55729429-Computacenter_20210118_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,20,979.8,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTACENTER FRANCE [2288986],2288986,55729429-Computacenter_20210118_POS(2).xls,FY21Q4,3,LEVEL 2,EMEA,POS,21,1175.415,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55697863-20210104-010524-8230_DE_210104010242344db96-SPLT00_AT_8230_sale_20210401_20201228_20210301_Sheet1.csv,FY21Q4,1,LEVEL 1,EMEA,POS,5,325,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55697863-20210104-010524-8230_DE_210104010242344db96-SPLT00_AT_8230_sale_20210401_20201228_20210301_Sheet1.csv,FY21Q4,1,LEVEL 1,EMEA,POS,122,4090.5,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,NS-POS,10,0,Service,Care,Legacy VVX and SoundPoint IP-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,Poly Group PC-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Poly Studio X-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,NS-POS,2,0,Service,Care,Polycom Studio-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,5,114.55,CONSUMER,MONO,MOBILE BT MONO
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,2,221,CONSUMER,STEREO,MOBILE BT STEREO
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,743,31892.53,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,251,8039.5,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,32,3526.54,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,1,2345,Video,Endpoints,Poly Group PC
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,2,3078.6,Video,Endpoints,Poly Studio X
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,4,2847,Video,Endpoints,Polycom Studio
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,1,88.35,Video,Endpoints,USB Cameras
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55714975-20210110-033525-8230_DE_210110033412692d9a2-SPLT00_AT_8230_sale_20210111_20210104_20210110_Sheet1.csv,FY21Q4,2,LEVEL 1,EMEA,POS,10,874.5,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,339,0,Service,Care,Legacy VVX and SoundPoint IP-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,Poly Studio X-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,22,0,Service,Care,Polycom Studio-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,5,0,Service,Care,RP Group-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,1,0,Service,Care,RealPresence Trio-Maintenance Services
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,NS-POS,10,0,Service,Cloud,RealConnect-RealConnect O365 Subscription Software
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,5,114.55,CONSUMER,MONO,MOBILE BT MONO
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,4,386.5,CONSUMER,STEREO,MOBILE BT STEREO
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,985,37456.31,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,5,164.91,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,195,8437.82,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,9,952.23,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,2,1498.5,Video,Endpoints,G7500
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,5,11097,Video,Endpoints,Poly Studio X
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,28,19929,Video,Endpoints,Polycom Studio
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,9,8867.25,Video,Endpoints,RP Group
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,1,879.45,Voice,Audio Conferencing,RealPresence Trio
COMPUTER AIDED TELEPHONY SYSTEMS LTD. (CATS) [8230],8230,55731314-20210119-003528-8230_DE_210119003318130432b-SPLT00_AT_8230_sale_20210118_20210111_20210117_Sheet1.csv,FY21Q4,3,LEVEL 1,EMEA,POS,339,36498.55,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
COMPUTER GROSS SPA [87375],87375,55722081-20210112-051537-87375_DE_210112051203034b9fd_AT_poly emea sales out reporting template_12.01.2021_EMEA Disti POS Template.csv,FY21Q4,2,LEVEL 1,EMEA,POS,7,313.95,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTER GROSS SPA [87375],87375,55722081-20210112-051537-87375_DE_210112051203034b9fd_AT_poly emea sales out reporting template_12.01.2021_EMEA Disti POS Template.csv,FY21Q4,2,LEVEL 1,EMEA,POS,2,47.15,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
COMPUTER GROSS SPA [87375],87375,55722081-20210112-051537-87375_DE_210112051203034b9fd_AT_poly emea sales out reporting template_12.01.2021_EMEA Disti POS Template.csv,FY21Q4,2,LEVEL 1,EMEA,POS,58,1794.345,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER GROSS SPA [87375],87375,55722081-20210112-051537-87375_DE_210112051203034b9fd_AT_poly emea sales out reporting template_12.01.2021_EMEA Disti POS Template.csv,FY21Q4,2,LEVEL 1,EMEA,POS,1,131.56,ENTERPRISE,UC OCC,UC OCC CORDLESS
COMPUTER GROSS SPA [87375],87375,55722081-20210112-051537-87375_DE_210112051203034b9fd_AT_poly emea sales out reporting template_12.01.2021_EMEA Disti POS Template.csv,FY21Q4,2,LEVEL 1,EMEA,POS,1,156.1125,Video,Endpoints,Polycom Studio
COMPUTER GROSS SPA [87375],87375,55729529-20210118-041056-87375_DE_210118040717511b76f_AT_poly emea sales out reporting template_18.01.2021_EMEA Disti POS Template.csv,FY21Q4,3,LEVEL 1,EMEA,POS,93,5144.065,ENTERPRISE,CORE OCC,CORE OCC CORDED
COMPUTER GROSS SPA [87375],87375,55729529-20210118-041056-87375_DE_210118040717511b76f_AT_poly emea sales out reporting template_18.01.2021_EMEA Disti POS Template.csv,FY21Q4,3,LEVEL 1,EMEA,POS,113,5233.65,ENTERPRISE,UC OCC,UC OCC CORDED
COMPUTER GROSS SPA [87375],87375,55729529-20210118-041056-87375_DE_210118040717511b76f_AT_poly emea sales out reporting template_18.01.2021_EMEA Disti POS Template.csv,FY21Q4,3,LEVEL 1,EMEA,POS,1,2200.41,Video,Endpoints,Poly Studio X
CONNEXING SAS [570471],570471,55699578-CONNEXING POS 2020-12.csv,FY21Q4,1,LEVEL 2,EMEA,POS,38,1831.375,ENTERPRISE,CORE OCC,CORE OCC CORDED
CONNEXING SAS [570471],570471,55699578-CONNEXING POS 2020-12.csv,FY21Q4,1,LEVEL 2,EMEA,POS,40,980.95,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
CONNEXING SAS [570471],570471,55699578-CONNEXING POS 2020-12.csv,FY21Q4,1,LEVEL 2,EMEA,POS,37,1234.87,ENTERPRISE,UC OCC,UC OCC CORDED
