Submitter Name,Submitter Oracle ID,Partner Reported File Name,FYQTR,Week No Of Fiscal Qtr,Global POS Partner Level,Submitter Theater - Site,POS Transaction Type,Sales Qty,Standard Buy Price Ext - CST,UPH Level I,UPH Level II,UPH Level III
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,797,121622.62,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,1,500.25,Video,Endpoints,G7500
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,117,51990.12,Video,Endpoints,Poly Studio P
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,4,593.4,Video,Endpoints,Polycom Studio
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,2,60.375,Video,Endpoints,RP Group
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,1,239.085,Voice,Desktop Phones,CCX
ISICOM AB [67903],67903,56005623-20210426-013513-67903_DE_210426012851365a262_AT_SellOutData20210426.csv,FY22Q1,3,LEVEL 1,EMEA,POS,1,113.2175,Voice,Desktop Phones,VVX
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,4561,220985.265,CONSUMER,MONO,MOBILE BT MONO
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,188,925.175,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,-3,2021.355,CONSUMER,STEREO,MOBILE BT STEREO
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,61,2198.57,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,74,2315.64,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,2710,84832.165,ENTERPRISE,UC OCC,UC OCC CORDED
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,757,135059.22,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,-40,-17774.4,Video,Endpoints,Poly Studio P
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,303,131565.75,Video,Endpoints,Polycom Studio
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,31,2865.1905,Video,Endpoints,USB Cameras
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,-1,-574.425,Voice,Audio Conferencing,RealPresence Trio
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,1,227.7,Voice,Desktop Phones,CCX
ISICOM AB [67903],67903,56026856-20210503-011526-67903_DE_2105030109225565214_AT_SellOutData20210503.csv,FY22Q1,4,LEVEL 1,EMEA,POS,3,339.6525,Voice,Desktop Phones,VVX
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,NS-POS,7,0,Service,Care,Polycom Studio-Maintenance Services
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,-140,-1867.6,CONSUMER,MONO,MOBILE BT MONO
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,236,826.735,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,-9,-928.97,CONSUMER,STEREO,MOBILE BT STEREO
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,163,10581.265,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,133,3514.055,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,1500,65894.08,ENTERPRISE,UC OCC,UC OCC CORDED
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,542,84069.255,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,367,38970.51,Video,Endpoints,Poly Studio P
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,3,4586.085,Video,Endpoints,Poly Studio X
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,12,7733.175,Video,Endpoints,Polycom Studio
ISICOM AB [67903],67903,56043217-20210510-012027-67903_DE_2105100111329546487_AT_SellOutData20210510.csv,FY22Q1,5,LEVEL 1,EMEA,POS,2,514.3375,Voice,Audio Conferencing,RealPresence Trio
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,243,20909.415,CONSUMER,MONO,MOBILE BT MONO
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,206,566.03,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,5,610.65,CONSUMER,STEREO,MOBILE BT STEREO
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,18,485.76,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,33,1334.345,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,617,25961.02,ENTERPRISE,UC OCC,UC OCC CORDED
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1266,252498.6,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,2,540.0975,Video,Endpoints,Poly Studio P
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1,2561.694,Video,Endpoints,RP Group
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,1,246.675,Voice,Audio Conferencing,RealPresence Trio
ISICOM AB [67903],67903,56064256-20210517-015023-67903_DE_2105170140499790d3c_AT_SellOutData20210517.csv,FY22Q1,6,LEVEL 1,EMEA,POS,3,442.1175,Voice,Desktop Phones,VVX
ISKY NETWORKS [120635],120635,55962299-120635_ISKYNETWORKS_POS(04-04-21~04-10-21).xlsx,FY22Q1,1,LEVEL 1,APAC,POS,716,35645,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,55962299-120635_ISKYNETWORKS_POS(04-04-21~04-10-21).xlsx,FY22Q1,1,LEVEL 1,APAC,POS,16,315,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,55962299-120635_ISKYNETWORKS_POS(04-04-21~04-10-21).xlsx,FY22Q1,1,LEVEL 1,APAC,POS,31,3393.5,CONSUMER,STEREO,MOBILE BT STEREO
ISKY NETWORKS [120635],120635,55987564-120635_ISKYNETWORKS_POS(04-11-21~04-17-21).xlsx,FY22Q1,2,LEVEL 1,APAC,POS,652,33060,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,55987564-120635_ISKYNETWORKS_POS(04-11-21~04-17-21).xlsx,FY22Q1,2,LEVEL 1,APAC,POS,33,660,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,55987564-120635_ISKYNETWORKS_POS(04-11-21~04-17-21).xlsx,FY22Q1,2,LEVEL 1,APAC,POS,42,5235,CONSUMER,STEREO,MOBILE BT STEREO
ISKY NETWORKS [120635],120635,56004754-120635_ISKYNETWORKS_POS(04-18-21~04-24-21).xlsx,FY22Q1,3,LEVEL 1,APAC,POS,463,23050,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,56004754-120635_ISKYNETWORKS_POS(04-18-21~04-24-21).xlsx,FY22Q1,3,LEVEL 1,APAC,POS,47,940,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,56004754-120635_ISKYNETWORKS_POS(04-18-21~04-24-21).xlsx,FY22Q1,3,LEVEL 1,APAC,POS,28,2763,CONSUMER,STEREO,MOBILE BT STEREO
ISKY NETWORKS [120635],120635,56025869-120635_ISKYNETWORKS_POS(04-25-21~05-01-21).xlsx,FY22Q1,4,LEVEL 1,APAC,POS,488,23150,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,56025869-120635_ISKYNETWORKS_POS(04-25-21~05-01-21).xlsx,FY22Q1,4,LEVEL 1,APAC,POS,19,380,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,56025869-120635_ISKYNETWORKS_POS(04-25-21~05-01-21).xlsx,FY22Q1,4,LEVEL 1,APAC,POS,49,5869.5,CONSUMER,STEREO,MOBILE BT STEREO
ISKY NETWORKS [120635],120635,56042736-120635_ISKYNETWORKS_POS(05-02-21~05-08-21).xlsx,FY22Q1,5,LEVEL 1,APAC,POS,724,37775,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,56042736-120635_ISKYNETWORKS_POS(05-02-21~05-08-21).xlsx,FY22Q1,5,LEVEL 1,APAC,POS,30,600,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,56042736-120635_ISKYNETWORKS_POS(05-02-21~05-08-21).xlsx,FY22Q1,5,LEVEL 1,APAC,POS,25,3161,CONSUMER,STEREO,MOBILE BT STEREO
ISKY NETWORKS [120635],120635,56063362-120635_ISKYNETWORKS_POS(05-09-21~05-15-21).xlsx,FY22Q1,6,LEVEL 1,APAC,POS,620,31880,CONSUMER,MONO,MOBILE BT MONO
ISKY NETWORKS [120635],120635,56063362-120635_ISKYNETWORKS_POS(05-09-21~05-15-21).xlsx,FY22Q1,6,LEVEL 1,APAC,POS,15,300,CONSUMER,OTHER CONSUMER,MOBILE OTHER
ISKY NETWORKS [120635],120635,56063362-120635_ISKYNETWORKS_POS(05-09-21~05-15-21).xlsx,FY22Q1,6,LEVEL 1,APAC,POS,22,2376,CONSUMER,STEREO,MOBILE BT STEREO
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,4,31,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,55,4330.68,ENTERPRISE,UC OCC,UC OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,51,6591.34,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,11,12065.46,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,1,149.25,Video,Endpoints,Polycom Studio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,17,1293.75,Video,Endpoints,RP Group
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,8,3471,Voice,Audio Conferencing,RealPresence Trio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,1,23.25,Voice,Audio Conferencing,SoundStation
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55962598-EMEA POS Reporting_14wk_2021.xlsx,FY22Q1,1,LEVEL 1,EMEA,POS,13,742.55,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,181,10504.1,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,4,124.2,ENTERPRISE,UC OCC,UC OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,5,871.7,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,1,111.75,Video,Endpoints,G7500
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,32,28160,Video,Endpoints,MSR
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,11,11951.22,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,5,626.25,Video,Endpoints,Polycom Studio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,65,96220.83,Video,Endpoints,RP Group
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,55981912-EMEA POS Reporting_15wk_2021.xlsx,FY22Q1,2,LEVEL 1,EMEA,POS,1,324.5,Voice,Audio Conferencing,RealPresence Trio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,576,4025.78,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,8,43.76,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,1084,30631.34,ENTERPRISE,UC OCC,UC OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,13,2266.42,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,78,41335.35,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,4,477,Video,Endpoints,Polycom Studio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,1,252,Video,Endpoints,RP Desktop
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,31,47863.59,Video,Endpoints,RP Group
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,1,96.75,Video,Endpoints,USB Cameras
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,4,1298,Voice,Audio Conferencing,RealPresence Trio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,2,811,Voice,Audio Conferencing,SoundStation
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,5,1381.65,Voice,Audio Conferencing,SoundStation IP
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,10,592.5,Voice,Audio Conferencing,Soundstructure
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,11,1632.95,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56007448-EMEA POS Reporting_16wk_2021.xlsx,FY22Q1,3,LEVEL 1,EMEA,POS,1,13.5,Voice,Desktop Phones,VVX
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1431,12151.52,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,99,1954.31,ENTERPRISE,CORE OCC,CORE OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,48,3973.02,ENTERPRISE,UC OCC,UC OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,16,2409.57,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,116.25,Video,Endpoints,MSR
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,165,10875.9,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,2,106.8,Video,Endpoints,RP Desktop
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,28,2232,Video,Endpoints,RP Group
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,20,9682.25,Voice,Audio Conferencing,RealPresence Trio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,466.95,Voice,Audio Conferencing,SoundStation IP
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,74,14009.9,Voice,Desktop Phones,Legacy VVX and SoundPoint IP
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,168.75,Voice,Desktop Phones,VVX
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56027238-EMEA POS Reporting_17wk_2021.xlsx,FY22Q1,4,LEVEL 1,EMEA,POS,1,10.5,Voice,Desktop Phones,Voice Software
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56046448-EMEA POS Reporting_18wk_2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,486,52921.28,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56046448-EMEA POS Reporting_18wk_2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,60,63892.95,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56046448-EMEA POS Reporting_18wk_2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,4,477,Video,Endpoints,Polycom Studio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56046448-EMEA POS Reporting_18wk_2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,101,18720,Video,Endpoints,RP Group
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56046448-EMEA POS Reporting_18wk_2021.xlsx,FY22Q1,5,LEVEL 1,EMEA,POS,40,12325,Voice,Audio Conferencing,RealPresence Trio
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,4,36,ENTERPRISE,CORE OCC,CORE OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,2,78.2,ENTERPRISE,UC OCC,UC OCC CORDED
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,226,34413.92,ENTERPRISE,UC OCC,UC OCC CORDLESS
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,5,558.75,Video,Endpoints,G7500
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,99,24218.92,Video,Endpoints,Poly Studio X
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,1,53.4,Video,Endpoints,RP Desktop
ISOLIN TRADE & INVEST LIMITED (OCS) [ISO-CYP-001],ISO-CYP-001,56065411-EMEA POS Reporting_19wk_2021.xlsx,FY22Q1,6,LEVEL 1,EMEA,POS,24,31005.75,Video,Endpoints,RP Group
